Epoch	TrainError	TrainCCR	TestCCR
540 0.157248 100 100
541 0.157206 100 100
542 0.157166 100 100
543 0.157128 100 100
544 0.157092 100 100
545 0.157058 100 100
546 0.157026 100 100
547 0.156995 100 100
548 0.156967 100 100
549 0.15694 100 100
550 0.156914 100 100
551 0.15689 100 100
552 0.156867 100 100
553 0.156846 100 100
554 0.156826 100 100
555 0.156807 100 100
556 0.156789 100 100
557 0.156772 100 100
558 0.156757 100 100
559 0.156742 100 100
560 0.156729 100 100
561 0.156716 100 100
562 0.156704 100 100
563 0.156693 100 100
564 0.156683 100 100
565 0.156673 100 100
566 0.156664 100 100
567 0.156656 100 100
568 0.156648 100 100
569 0.15664 100 100
570 0.156633 100 100
571 0.156626 100 100
572 0.156619 100 100
573 0.156612 100 100
574 0.156606 100 100
575 0.156599 100 100
576 0.156592 100 100
577 0.156585 100 100
578 0.156578 100 100
579 0.15657 100 100
580 0.156563 100 100
581 0.156554 100 100
582 0.156546 100 100
583 0.156537 100 100
584 0.156528 100 100
585 0.156518 100 100
586 0.156508 100 100
587 0.156498 100 100
588 0.156487 100 100
589 0.156475 100 100
590 0.156463 100 100
591 0.156451 100 100
592 0.156438 100 100
593 0.156424 100 100
594 0.15641 100 100
595 0.156396 100 100
596 0.156381 100 100
597 0.156365 100 100
598 0.156349 100 100
599 0.156332 100 100
600 0.156315 100 100
601 0.156298 100 100
602 0.15628 100 100
603 0.156262 100 100
604 0.156243 100 100
605 0.156224 100 100
606 0.156204 100 100
607 0.156185 100 100
608 0.156165 100 100
609 0.156145 100 100
610 0.156125 100 100
611 0.156105 100 100
612 0.156084 100 100
613 0.156065 100 100
614 0.156045 100 100
615 0.156026 100 100
616 0.156008 100 100
617 0.155991 100 100
618 0.155977 100 100
619 0.155965 100 100
620 0.155958 100 100
621 0.155959 100 100
622 0.15597 100 100
623 0.155993 100 100
624 0.156029 100 100
625 0.156078 100 100
626 0.156137 100 100
627 0.156202 100 100
628 0.15627 100 100
629 0.156338 100 100
630 0.156405 100 100
631 0.156468 100 100
632 0.156526 100 100
633 0.15658 100 100
634 0.156628 100 100
635 0.156671 100 100
636 0.156709 100 100
637 0.156741 100 100
638 0.156769 100 100
639 0.156792 100 100
640 0.15681 100 100
641 0.156824 100 100
642 0.156835 100 100
643 0.156842 100 100
644 0.156847 100 100
645 0.156848 100 100
646 0.156848 100 100
647 0.156846 100 100
648 0.156842 100 100
649 0.156837 100 100
650 0.156832 100 100
651 0.156826 100 100
652 0.156819 100 100
653 0.156813 100 100
654 0.156807 100 100
655 0.156801 100 100
656 0.156796 100 100
657 0.156791 100 100
658 0.156787 100 100
659 0.156784 100 100
660 0.156781 100 100
661 0.15678 100 100
662 0.156779 100 100
663 0.156779 100 100
664 0.15678 100 100
665 0.156783 100 100
666 0.156786 100 100
667 0.15679 100 100
668 0.156795 100 100
669 0.156801 100 100
670 0.156809 100 100
1001 0.156817 100 100

Confusion Matrix[ExpectedClass][ObtainedClass]
0	0	
1890085856	421803	
