Epoch	TrainError	TrainCCR	TestCCR
773 0.000855082 100 100
774 0.000853904 100 100
775 0.000852729 100 100
776 0.000851556 100 100
777 0.000850387 100 100
778 0.000849221 100 100
779 0.000848058 100 100
780 0.000846897 100 100
781 0.00084574 100 100
782 0.000844586 100 100
783 0.000843435 100 100
784 0.000842287 100 100
785 0.000841141 100 100
786 0.000839999 100 100
787 0.00083886 100 100
788 0.000837723 100 100
789 0.00083659 100 100
790 0.000835459 100 100
791 0.000834332 100 100
792 0.000833207 100 100
793 0.000832085 100 100
794 0.000830966 100 100
795 0.00082985 100 100
796 0.000828737 100 100
797 0.000827626 100 100
798 0.000826518 100 100
799 0.000825414 100 100
800 0.000824311 100 100
801 0.000823212 100 100
802 0.000822116 100 100
803 0.000821022 100 100
804 0.000819931 100 100
805 0.000818843 100 100
806 0.000817757 100 100
807 0.000816675 100 100
808 0.000815595 100 100
809 0.000814517 100 100
810 0.000813443 100 100
811 0.000812371 100 100
812 0.000811302 100 100
813 0.000810235 100 100
814 0.000809171 100 100
815 0.00080811 100 100
816 0.000807051 100 100
817 0.000805996 100 100
818 0.000804942 100 100
819 0.000803891 100 100
820 0.000802843 100 100
821 0.000801798 100 100
822 0.000800755 100 100
823 0.000799715 100 100
824 0.000798677 100 100
825 0.000797641 100 100
826 0.000796609 100 100
827 0.000795579 100 100
828 0.000794551 100 100
829 0.000793526 100 100
830 0.000792503 100 100
831 0.000791483 100 100
832 0.000790466 100 100
833 0.00078945 100 100
834 0.000788438 100 100
835 0.000787428 100 100
836 0.00078642 100 100
837 0.000785415 100 100
838 0.000784412 100 100
839 0.000783411 100 100
840 0.000782413 100 100
841 0.000781418 100 100
842 0.000780425 100 100
843 0.000779434 100 100
844 0.000778446 100 100
845 0.00077746 100 100
846 0.000776476 100 100
847 0.000775495 100 100
848 0.000774516 100 100
849 0.000773539 100 100
850 0.000772565 100 100
851 0.000771593 100 100
852 0.000770624 100 100
853 0.000769656 100 100
854 0.000768691 100 100
855 0.000767729 100 100
856 0.000766768 100 100
857 0.00076581 100 100
858 0.000764854 100 100
859 0.000763901 100 100
860 0.00076295 100 100
861 0.000762001 100 100
862 0.000761054 100 100
863 0.000760109 100 100
864 0.000759167 100 100
865 0.000758227 100 100
866 0.000757289 100 100
867 0.000756353 100 100
868 0.00075542 100 100
869 0.000754488 100 100
870 0.000753559 100 100
871 0.000752632 100 100
872 0.000751707 100 100
